AAME,20121008,2.77,2.94,2.71,2.94,36000
AAON,20121008,8.6667,8.8311,8.6667,8.6933,7400
AAPL,20121008,23.1029,23.1272,22.7182,22.7918,22784900
AAWW,20121008,52.5,52.68,51.89,51.97,191000
AAXJ,20121008,56.52,56.75,56.5,56.67,237400
ABCB,20121008,12.56,12.6,12.42,12.5,23500
ABIO,20121008,264.6,264.6,249.48,257.04,16700
ABMD,20121008,20.6,20.78,20.33,20.49,332000
ACAD,20121008,2.62,2.79,2.58,2.59,1950800
ACET,20121008,9.33,9.33,9.1,9.2,44800
ACGL,20121008,14.3333,14.4067,14.28,14.3333,270300
ACHC,20121008,23.57,23.92,23.16,23.84,113900
ACIW,20121008,13.9,13.9733,13.76,13.8333,128000
ACLS,20121008,4.16,4.16,4.08,4.08,136400
ACNB,20121008,15.98,16.34,15.98,16.34,8100
ACOR,20121008,26.63,26.85,25.22,25.81,1429200
ACRX,20121008,3.03,3.22,2.98,2.99,57800
ACTG,20121008,24.92,24.94,23.09,23.14,1330300
ACWI,20121008,47.21,47.32,47.15,47.26,879400
ACWX,20121008,39.91,39.94,38.3,39.76,4160400
ADBE,20121008,32.26,32.47,32.02,32.23,2154700
ADES,20121008,11.24,11.285,11.02,11.055,26200
ADI,20121008,39.21,39.5,39,39.29,1272300
ADP,20121008,52.0807,52.0896,51.7736,51.993,1045100
ADRE,20121008,39.01,39.4,39,39.35,16700
ADSK,20121008,33,33.16,32.37,32.45,2464800
ADTN,20121008,15.6,16.5,15.56,16.24,1634400
ADUS,20121008,5.45,5.45,5.29,5.3,20200
AEHR,20121008,1.22,1.23,1.2,1.22,4700
AEIS,20121008,12.02,12.07,11.83,12.01,158800
AEY,20121008,2.15,2.15,2.06,2.11,5300
AEZS,20121008,302,340,290,335,663700
AGEN,20121008,4.77,4.95,4.75,4.79,206700
AGNC,20121008,34.8,34.83,34.31,34.6,4886200
AGNCP,20121008,26.2,26.3,26.16,26.26,15700
AGYS,20121008,8.49,8.66,8.44,8.56,10600
AHPI,20121008,2.77,2.77,2.77,2.77,100
AIMC,20121008,17.41,17.57,17.26,17.43,70300
AINV,20121008,24.15,24.36,24.03,24.15,813400
AIRT,20121008,8.64,8.64,8.64,8.64,100
