AAME,20070911,3.21,3.21,2.86,2.87,12500
AAON,20070911,5.7837,5.8222,5.7422,5.8133,46700
AAPL,20070911,4.925,4.9393,4.7768,4.8389,34710100
AAWW,20070911,49.66,50.67,49.66,49.96,152100
ABCB,20070911,19.11,19.19,18.85,18.96,32100
ABMD,20070911,11.85,12.04,11.7,12.02,83200
ACAD,20070911,15.15,15.45,15.09,15.42,205600
ACBA,20070911,12.28,12.35,12.27,12.35,8200
ACET,20070911,9.19,9.25,8.95,9.19,26300
ACGL,20070911,7.7811,7.8722,7.7222,7.7589,265200
ACIW,20070911,8.67,8.9233,8.6333,8.9067,239400
ACLS,20070911,19.6,20.04,19.32,19.68,901200
ACMR,20070911,17.76,17.85,17.44,17.49,221700
ACOR,20070911,16.01,16.63,15.99,15.99,335700
ACTG,20070911,14.3,14.87,14.27,14.74,201200
ADBE,20070911,43.39,43.78,43.32,43.74,4756100
ADES,20070911,6.495,6.65,6.495,6.61,9100
ADI,20070911,36.78,37.18,36.59,36.96,3725900
ADP,20070911,39.1923,39.3327,38.9376,39.0869,3484200
ADPT,20070911,3.63,3.7,3.59,3.68,407900
ADRE,20070911,46.83,47,46.5,46.91,114200
ADSK,20070911,46,46.69,45.84,46.55,1294000
ADTN,20070911,24.96,25.6,24.73,25.49,607500
AEHR,20070911,6.79,6.85,6.79,6.83,3500
AEIS,20070911,15.58,15.63,15.25,15.3,360800
AEZS,20070911,1572,1578,1524,1542,37900
AGEN,20070911,2.3,2.33,2.25,2.26,169800
AGYS,20070911,17.14,17.5,16.96,17.48,283400
AHPI,20070911,6,6.1,6,6,700
AIMC,20070911,16.2,16.32,15.71,15.86,127800
AINV,20070911,63.27,63.87,62.76,63,1617500
AIRT,20070911,9.07,9.13,8.96,9.05,20000
AKAM,20070911,29.58,30.33,29.54,30.17,5733500
ALCO,20070911,48.36,49.02,47.06,48.94,18700
ALGN,20070911,24.06,24.5,23.59,24.24,771800
ALGT,20070911,29.35,30,29,29.95,46000
ALKS,20070911,16.58,16.8,16.43,16.54,583200
ALLT,20070911,5.94,6.37,5.91,6.07,60000
ALNY,20070911,27.06,27.67,27.02,27.49,410000
ALOT,20070911,9.87,9.88,9.42,9.63,13100
ALTR,20070911,23.84,24.2,23.64,24.02,3180100
ALTU,20070911,10.42,10.45,10.12,10.41,89300
ALVR,20070911,128.7,131.8,127.9,129.8,722200
AMAT,20070911,20.95,21.23,20.86,21.02,13139600
AMD,20070911,13.06,13.09,12.86,12.97,20300600
AMED,20070911,38,38.34,37.74,38.13,528800
AMGN,20070911,51.08,54.38,51,53.88,22310900
AMKR,20070911,10.47,10.87,10.24,10.72,2276700
AMNB,20070911,21.02,21.02,21.02,21.02,200
