AAL,20180418,46.5,48.38,46.05,47.76,9170700
AAME,20180418,3.1,3.12,3.05,3.1,7800
AAOI,20180418,28.21,28.6,27.6,28.29,1074400
AAON,20180418,35.9,36.35,35.8,36.15,205400
AAPL,20180418,44.4525,44.705,44.22,44.46,20754500
AAWW,20180418,63.65,64.45,63.4,63.8,235300
AAXJ,20180418,77.16,77.66,76.99,77.43,390300
ABCB,20180418,51.9,52.2,51.575,51.85,198200
ABEO,20180418,19.6,20.25,19.4,19.8,1193900
ABIO,20180418,9.9,11.646,9.45,10.98,1768500
ABMD,20180418,305.84,309.28,302.18,307.63,447000
ABTX,20180418,40.7,41.35,40.55,40.55,14400
ABUS,20180418,5.4,5.55,5.35,5.35,107200
ACAD,20180418,19.85,20.2,19.56,19.98,1934900
ACBI,20180418,19,19.15,18.85,19,65800
ACER,20180418,19.02,19.72,18.54,19.06,7700
ACET,20180418,7.37,7.58,7.37,7.4,380400
ACGL,20180418,27.2833,27.3517,26.8067,26.83,686900
ACGLO,20180418,24.47,24.47,24.16,24.31,35300
ACHC,20180418,39.04,39.755,37.83,39.25,718500
ACHV,20180418,264,278,264,266,23800
ACIU,20180418,9.4,10.16,9.26,10.02,70900
ACIW,20180418,25.09,25.24,24.9,24.93,261800
ACLS,20180418,24.75,24.75,23.525,24.1,258500
ACMR,20180418,12.26,12.48,12.01,12.04,35100
ACNB,20180418,29.45,29.5,29.35,29.45,3300
ACOR,20180418,23.95,24.05,23.4,23.9,313300
ACRS,20180418,18.13,18.29,17.32,17.5,219800
ACRX,20180418,2.4,2.5,2.35,2.4,578900
ACST,20180418,8.72,8.88,8.56,8.64,114600
ACT,20180418,25.78,25.78,25.64,25.71,3200
ACTG,20180418,3.5,3.6,3.45,3.55,139700
ACWI,20180418,73.37,73.525,73.19,73.34,1449300
ACWX,20180418,50.64,50.8,50.59,50.79,5062100
ADAP,20180418,12.4,13.1,12.11,12.39,664700
ADBE,20180418,231.7,233.17,228.62,231.1,2261500
ADES,20180418,11.07,11.36,11.05,11.08,94600
ADI,20180418,94.78,95.45,94.025,94.57,1909700
ADMA,20180418,4.82,5.12,4.7,4.72,110100
ADMP,20180418,3.8,3.95,3.7,3.8,677500
ADMS,20180418,25.13,26.26,24.555,25.85,690200
ADP,20180418,118.02,119.59,117.6,118.61,2008100
ADRE,20180418,44.45,44.76,44.42,44.69,5000
ADSK,20180418,133.19,134.73,132.08,133.87,1321500
ADTN,20180418,14.8,15.35,14.4,14.95,1566500
ADUS,20180418,53.2,55.15,53.2,54.4,63600
ADVM,20180418,6.65,6.85,6.4,6.525,519900
ADXS,20180418,25.5,26.1,25.2,25.95,616200
AEHR,20180418,2.58,2.6,2.45,2.57,94000
AEIS,20180418,68.1,68.1,65.83,65.95,604400
AEMD,20180418,20.55,20.7,19.2,20.25,96500
AERI,20180418,55.3,55.65,54.45,54.5,136800
AEY,20180418,1.23,1.26,1.23,1.24,18500
AEZS,20180418,1.45,1.52,1.41,1.48,108800
AFMD,20180418,2.15,2.2,2.05,2.2,206900
