AAL,20140225,36.63,37.15,36.51,37,8991300
AAME,20140225,3.93,3.96,3.92,3.93,4400
AAOI,20140225,20.99,20.99,19.47,20,126500
AAON,20140225,19.5467,19.8667,18.84,18.9733,116000
AAPL,20140225,18.9079,18.9132,18.6072,18.645,8321000
AAWW,20140225,32,32,31.46,31.56,380000
AAXJ,20140225,57.4,57.57,57.09,57.21,559100
ABCB,20140225,20.49,20.53,20.34,20.49,87900
ABIO,20140225,230.58,248.22,228.06,243.18,2718100
ABMD,20140225,28.66,29.18,28.48,28.94,261400
ACAD,20140225,28.07,29.3,27.6,29.06,2118700
ACET,20140225,18.55,18.55,17.98,18.1,337000
ACGL,20140225,18.4567,18.6467,18.36,18.5933,690600
ACHC,20140225,50.9,51.62,50.12,50.21,286400
ACIW,20140225,19.7367,19.7967,19.4067,19.5033,309100
ACLS,20140225,9.08,9.12,8.96,9.08,320600
ACNB,20140225,18.8,18.8,18.62,18.65,22100
ACOR,20140225,36.69,37.45,36.34,37.32,704700
ACRX,20140225,11.8,12.19,11.63,12.08,359700
ACST,20140225,13.6,13.7,13.1,13.3,562900
ACTG,20140225,14.62,15.64,14.61,15.4,1320900
ACWI,20140225,57.6,57.76,57.38,57.44,1284800
ACWX,20140225,46.4,46.43,46.13,46.18,112100
ADBE,20140225,68.71,68.76,67.63,68.01,3574400
ADES,20140225,26.54,26.755,26.05,26.485,52300
ADI,20140225,50.99,51.04,50.49,50.8,2210800
ADMP,20140225,6.71,6.79,6.46,6.77,118000
ADP,20140225,67.6733,67.805,66.9711,67.6119,1560800
ADRE,20140225,35.07,35.07,34.64,34.64,13500
ADSK,20140225,54.45,54.77,54.03,54.66,2484500
ADTN,20140225,26,26.27,25.88,26,355900
ADUS,20140225,26.7,27.15,26.05,26.85,199100
ADXS,20140225,75.6,76.5,70.65,71.1,499800
AEHR,20140225,2.48,2.49,2.44,2.49,3600
AEIS,20140225,28.56,28.77,27.77,27.92,283100
AERI,20140225,20,20.97,20,20.57,34100
AEY,20140225,2.96,2.96,2.9,2.91,31600
AEZS,20140225,128,130,127,127,705600
AGEN,20140225,4.19,4.6,3.96,4.49,2218100
AGIO,20140225,30.04,30.82,29.76,30.19,308500
AGNC,20140225,22.11,22.23,22,22.13,4424300
AGNCP,20140225,25.95,26,25.88,25.97,13700
AGYS,20140225,13.75,13.86,13.71,13.84,18100
AGZD,20140225,49.4,49.4,49.4,49.4,0
AHPI,20140225,2.22,2.22,2.15,2.2,16900
AIMC,20140225,35.11,35.5,34.73,35.25,139300
AINV,20140225,25.98,26.1,25.41,25.74,26698600
AIQ,20140225,31.43,31.47,30.28,30.6,10400
AIRT,20140225,12.14,12.35,12.14,12.3,2100
AKAM,20140225,62.75,62.88,61.51,61.67,2315000
ALCO,20140225,38.1,38.24,38,38.02,4600
ALGN,20140225,54.1,54.35,53.25,53.46,903300
ALGT,20140225,97.75,103.11,95.69,101.43,164900
ALIM,20140225,6.96,7.12,6.56,6.66,273700
ALKS,20140225,53.61,54.25,53.13,53.82,627200
