AAME,20051212,2.8,2.85,2.8,2.8,2000
AAON,20051212,3.5475,3.579,3.5179,3.5417,2700
AAPL,20051212,2.6739,2.6911,2.6629,2.6754,18762400
ABCB,20051212,20.87,20.99,20.02,20.93,24600
ABMD,20051212,9.15,9.49,9.15,9.24,99800
ACAD,20051212,9.57,10,9.55,9.82,40800
ACBA,20051212,12.146,12.673,12.006,12.233,3400
ACET,20051212,6.62,6.63,6.49,6.54,112500
ACGL,20051212,6.0122,6.0711,5.9567,6.0111,368400
ACLS,20051212,19.4,19.68,19.08,19.12,4001000
ACMR,20051212,13.67,14.24,13.67,14.09,272400
ACTG,20051212,6.94,7.25,6.94,7.16,106800
ADBE,20051212,35.69,36.49,34.84,35.26,7999300
ADES,20051212,8.41,8.75,8.135,8.135,10200
ADI,20051212,38.45,38.76,38.25,38.43,1652900
ADP,20051212,40.9219,41.1327,40.6146,40.6146,1392600
ADPT,20051212,5.71,5.81,5.53,5.61,2423700
ADRE,20051212,28.11,28.89,28.11,28.825,44600
ADSK,20051212,43.31,43.67,42.92,43.25,1848300
ADTN,20051212,31.95,32.08,31.08,31.56,941000
AEHR,20051212,3.41,3.41,3.4,3.4,700
AEIS,20051212,12.13,12.39,11.97,12.24,811100
AEZS,20051212,2952,2952,2862,2880,46000
AGEN,20051212,5.21,5.22,5,5.1,169700
AGIL,20051212,6.3,6.3,6.18,6.18,299500
AGYS,20051212,19,19.1,18.74,18.87,119300
AHPI,20051212,5.98,5.98,5.58,5.91,14900
AINV,20051212,56.94,57.18,55.86,56.04,293500
AIRT,20051212,12,12.48,11.72,12.14,80900
AKAM,20051212,21.73,21.89,20.8,21.17,3791000
ALCO,20051212,46.05,46.07,44.58,46.07,8700
ALGN,20051212,6.9,7,6.78,6.87,385300
ALKS,20051212,18.4,18.43,17.44,17.72,1204400
ALNY,20051212,13.72,13.85,13.5,13.82,102600
ALOT,20051212,8.48,8.48,8.4,8.464,500
ALTR,20051212,19.06,19.47,19.05,19.42,4058700
ALVR,20051212,95.1,95.1,89.8,93.2,1659700
AMAT,20051212,18.97,19.19,18.82,19.11,19080500
AMD,20051212,27.2,27.65,26.87,26.99,9403600
AMED,20051212,34.44,34.763,34.08,34.29,304100
AMGN,20051212,78.78,78.96,77.01,77.46,6098800
AMKR,20051212,6.23,6.28,6.19,6.24,1088900
AMNB,20051212,22.11,22.39,22.11,22.39,200
AMOT,20051212,4.29,4.44,4.22,4.22,3600
AMPH,20051212,11.95,12.39,11.88,11.99,51300
AMPL,20051212,76,78.8,75,78.8,16400
AMRN,20051212,1.2,1.24,1.18,1.2,14000
AMSC,20051212,91.4,91.7,89,89.5,149900
AMSF,20051212,10.5,10.5,10.1,10.4,14500
AMSWA,20051212,6.3,6.4,6.13,6.2,73500
AMWD,20051212,24.92,25.1,24.51,24.62,164600
AMZN,20051212,49.15,49.3,48.64,49.07,3424300
ANAT,20051212,114,114.99,114,114.99,600
ANDE,20051212,13.9367,14,13.6833,13.8833,57500
ANGN,20051212,2.44,2.58,2.44,2.46,9100
ANGO,20051212,24.17,24.57,23.91,24.12,66100
ANIK,20051212,11.98,12.1,11.86,11.93,69000
ANSS,20051212,21.675,21.675,20.77,20.94,188400
APAC,20051212,1.62,1.67,1.56,1.63,115000
APOG,20051212,16.69,16.98,16.63,16.71,188900
APTM,20051212,6.2,6.25,5.94,6.15,85700
ARCC,20051212,16.5,16.5,15.94,16.2,470900
ARKR,20051212,27.31,27.31,27.31,27.31,100
ARLP,20051212,19.69,19.875,19.555,19.695,103400
ARNA,20051212,110.5,118.6,110.5,114.2,723500
AROW,20051212,28.21,28.49,27.88,28.38,10100
ARRY,20051212,6.92,6.93,6.78,6.88,70800
ARTL,20051212,6.85,6.9,6.7,6.7,15400
ARTNA,20051212,19.91,19.91,19.81,19.81,900
ARTW,20051212,5.25,5.43,5.24,5.24,7400
ARWR,20051212,3.85,3.85,3.72,3.75,30400
ASML,20051212,19.92,19.99,19.69,19.74,3191200
ASRV,20051212,4.79,4.8,4.71,4.72,7300
ASTE,20051212,30.6,32.35,30.47,32.05,408800
