AAME,20040827,3,3.001,2.95,3,9973
AAON,20040827,3.4033,3.4587,3.3635,3.4587,4242
AAPL,20040827,0.618,0.6207,0.6072,0.6134,13889550
ABCB,20040827,15.325,15.3583,15.1167,15.2,3054
ABMD,20040827,10.39,10.39,10.16,10.2,38743
ACAD,20040827,5.81,5.98,5.81,5.91,6545
ACBA,20040827,8.237,8.678,8.237,8.678,824
ACET,20040827,10.5733,10.6333,10.32,10.4333,52620
ACGL,20040827,4.0389,4.04,4.0144,4.0144,104567
ACLS,20040827,33.2,33.88,32.84,33,984226
ACMR,20040827,21.4,21.4,21,21.2,41100
ACTG,20040827,2.9,2.99,2.9,2.91,8112
ADBE,20040827,22.99,23.29,22.985,23.205,1332794
ADES,20040827,4.675,4.7,4.6,4.675,15200
ADI,20040827,35.18,35.53,34.94,35.08,2491100
ADP,20040827,34.9867,35.2064,34.9254,34.9957,1005100
ADPT,20040827,7.03,7.18,7.01,7.1,547576
ADRE,20040827,16.028,17.208,16.028,17.198,757
ADSK,20040827,21.925,22.18,21.785,22.06,2201620
ADTN,20040827,25.39,25.91,25.26,25.71,239896
AEHR,20040827,3.14,3.4,3,3.02,5050
AEIS,20040827,9.86,10.34,9.86,10.24,180508
AEZS,20040827,3048,3270,3048,3246,35597
AGEN,20040827,6.3,6.35,6.23,6.26,186268
AGIL,20040827,7.6,7.85,7.5,7.7,92196
AGYS,20040827,14.9,15.46,14.87,15.36,205207
AHPI,20040827,4.56,5.29,4.56,5.29,6325
AINV,20040827,42.57,42.72,41.88,42.18,318637
AIRT,20040827,13.35,13.93,13.05,13.189,257596
AKAM,20040827,14.05,14.27,14,14.13,734202
ALCO,20040827,44.6,46.05,44.14,45.84,28486
ALGN,20040827,15.15,15.49,15.13,15.42,297457
ALKS,20040827,10.65,11.29,10.62,11.19,594950
ALNY,20040827,5.5,5.74,5.38,5.61,24000
ALOT,20040827,7.576,7.592,7.4,7.424,7000
ALTR,20040827,19.34,19.59,19.22,19.3,2781435
ALVR,20040827,115.1,116.4,113.8,115.2,357514
AMAT,20040827,16.21,16.49,16.03,16.36,30784330
AMD,20040827,11.86,12.04,11.82,11.96,4117500
AMED,20040827,19.17,19.44,19.065,19.44,91197
AMGN,20040827,59.09,59.91,58.76,59.68,6061500
AMKR,20040827,4.14,4.18,4.02,4.06,1121773
AMNB,20040827,23.5,23.5,23.5,23.5,400
AMOT,20040827,5.38,5.95,5.38,5.94,17045
AMPH,20040827,9.51,9.51,9.44,9.45,1200
AMPL,20040827,65,67,61,67,6600
AMRN,20040827,0.64,0.64,0.57,0.6,265613
AMSC,20040827,113.4,117.3,112.9,116,95533
AMSWA,20040827,6,6,5.95,5.96,79800
AMWD,20040827,34.22,34.295,33.995,34.2,31052
AMZN,20040827,40.32,40.39,39.6,39.9,4241000
ANAT,20040827,95.27,96.07,95.27,95.29,11820
ANDE,20040827,5.96,5.96,5.87,5.8833,7681
ANGN,20040827,1.35,1.36,1.34,1.34,1900
ANGO,20040827,12.65,13.1,12.011,12.73,18342
ANIK,20040827,12.7,13.11,12.43,12.64,53810
ANSS,20040827,11.235,11.31,11.135,11.188,91126
APAC,20040827,1.691,1.691,1.64,1.65,49300
APOG,20040827,11.8,11.84,11.33,11.47,39546
APTM,20040827,3.825,3.9,3.825,3.9,2100
ARKR,20040827,21.21,23.639,21.21,23.58,4185
ARLP,20040827,12.0575,12.5,11.95,12.5,73465
