AAL,20170925,46.98,47.96,46.89,47.7,6363100
AAME,20170925,3.244,3.25,3.225,3.25,1400
AAOI,20170925,62.57,63.8,59.29,61.11,2185500
AAON,20170925,33.25,33.5,33.05,33.4,86000
AAPL,20170925,37.4975,37.9575,37.29,37.6375,44387300
AAWW,20170925,67.55,67.9,65.6,66,288500
AAXJ,20170925,72.28,72.28,71.32,71.59,984600
ABCB,20170925,45.3,45.65,44.85,45.15,156700
ABEO,20170925,14.8,15.4,13.7,14.7,1138900
ABIO,20170925,21.6,21.6,19.8,20.7,13600
ABMD,20170925,164.2,164.52,158.71,160.31,280700
ABTX,20170925,35.75,36.4,35.1,36.15,25300
ABUS,20170925,6.8,6.995,6.2,6.75,952700
ACAD,20170925,37.41,38,37.14,37.67,1002000
ACBI,20170925,17.9,18,17.8,17.95,48500
ACER,20170925,10.21,11.2,10.12,11,38300
ACET,20170925,11.21,11.37,11.11,11.14,289900
ACGL,20170925,32.6533,32.8333,32.3333,32.68,364300
ACGLO,20170925,25.16,25.17,25.07,25.1,65600
ACHC,20170925,46.06,46.48,45.83,46.26,563800
ACHV,20170925,442,510,440,452,57400
ACIU,20170925,10.06,10.47,10,10.3,55900
ACIW,20170925,22.97,23.13,22.54,22.8,334000
ACLS,20170925,25,25.05,24.2,24.7,350600
ACNB,20170925,27.85,28,27.75,27.9,4100
ACOR,20170925,23.5,24.25,23.25,23.9,748800
ACRS,20170925,25.55,26.045,25.37,26,126000
ACRX,20170925,3.35,3.95,3.32,3.9,3815400
ACST,20170925,1.33,1.34,1.32,1.34,18100
ACTG,20170925,5,5.2,4.7,4.85,964100
ACWI,20170925,68.51,68.6,68.14,68.4,4745300
ACWX,20170925,48.2,48.28,47.96,48.08,348300
ADAP,20170925,7.76,8.72,7.76,8.58,461400
ADBE,20170925,148.39,148.71,143.95,144.57,4869500
ADES,20170925,10.42,10.57,10.37,10.57,153400
ADI,20170925,84.47,85,83.62,83.88,1923900
ADMA,20170925,3.35,3.35,3.28,3.32,6400
ADMP,20170925,5.25,5.3,5.1,5.3,797500
ADMS,20170925,21.35,21.43,21,21.24,512200
ADP,20170925,107.91,108.9,107.42,108.82,5069400
ADRE,20170925,42.05,42.35,40.79,41.7,15100
ADSK,20170925,111.67,111.83,108.65,109.82,2026300
ADTN,20170925,22.6,22.825,22.4,22.6,287500
ADUS,20170925,33.8,34.04,33.35,33.45,15800
ADVM,20170925,3.5,3.55,3.225,3.3,269500
ADXS,20170925,69,69.45,63.6,64.05,2360400
AEHR,20170925,3.35,3.35,3.06,3.07,91600
AEIS,20170925,75.85,75.93,73.33,73.65,348000
AEMD,20170925,27.9,27.9,24,24.75,288600
AERI,20170925,51.15,52.45,50.05,52.4,566500
AEY,20170925,1.45,1.46,1.42,1.42,1100
AEZS,20170925,2.12,2.23,2.11,2.23,387600
AFMD,20170925,2.1,2.15,2.075,2.15,159700
AGEN,20170925,4.11,4.19,4.07,4.13,548700
AGFS,20170925,7.1,7.1,7.02,7.08,53600
AGIO,20170925,66.27,67.1,65.75,66.53,247000
AGLE,20170925,4.85,4.95,4.65,4.69,62200
AGNC,20170925,21.61,21.76,21.495,21.71,5488700
AGNCN,20170925,25.42,25.47,25.4,25.45,110200
AGRX,20170925,4.04,4.2,3.94,4.03,334100
AGTC,20170925,3.7,3.8,3.65,3.65,215100
AGYS,20170925,10.63,11.15,10.6,11.14,135700
AGZD,20170925,48.045,48.066,48.045,48.066,400
AHPA,20170925,10,10,10,10,1000
AHPAU,20170925,10.34,10.34,10.34,10.34,100
AHPAW,20170925,0.33,0.33,0.33,0.33,0
AHPI,20170925,2.33,2.36,2.22,2.36,7800
AIA,20170925,61.42,61.43,60.83,61.04,30900
AIMC,20170925,47.65,48,47.3,47.4,130500
AINV,20170925,17.61,17.79,17.55,17.73,764600
AIRG,20170925,9.24,9.27,8.83,8.94,116300
AIRR,20170925,25.16,25.3,25.08,25.25,12100
AIRT,20170925,17.2,17.95,17.05,17.7,3500
AKAM,20170925,48.2,48.6,47.44,47.92,2562500
AKBA,20170925,17.46,17.94,17.37,17.9,412200
AKTS,20170925,7.06,7.07,6.74,6.84,32200
AKTX,20170925,8.42,8.46,7.01,7.28,593400
ALBO,20170925,22.22,22.29,21.85,22.09,20300
ALCO,20170925,33.3,33.95,33.3,33.65,13700
ALDX,20170925,8.05,8.28,7.6,7.65,621700
ALGN,20170925,187.4,187.455,183.53,184.89,605600
ALGT,20170925,130.55,134.3,130.5,133.95,167500
ALIM,20170925,1.38,1.39,1.35,1.35,424700
ALJJ,20170925,3.29,3.48,3.23,3.44,37200
ALKS,20170925,50.31,51.82,50.135,51.78,859700
ALLT,20170925,5.17,5.25,5.13,5.18,33900
ALNY,20170925,112.4,118.3,112.13,117.04,2091400
ALOT,20170925,13,13,12.85,12.85,1400
ALPN,20170925,11.54,11.95,11.5,11.59,95000
ALRM,20170925,44.78,45.2,43.58,43.78,286100
ALRN,20170925,12.41,12.8,11.8,11.89,25200
ALT,20170925,2.45,2.46,2.07,2.3,79600
ALTY,20170925,15.59,15.69,15.59,15.67,1900
AMAT,20170925,47.52,47.64,45.97,46.33,11445800
AMBA,20170925,46.71,47.2,45.84,46.27,631000
AMCX,20170925,59.16,59.93,59.11,59.27,524200
AMD,20170925,13.25,13.28,12.49,12.61,84172200
AMED,20170925,52.35,54.41,51.41,52.8,306600
AMGN,20170925,185.51,188.03,185.51,186.29,2545400
AMKR,20170925,9.97,10.06,9.74,9.94,1897900
AMNB,20170925,39.4,39.5,39,39.35,5300
AMOT,20170925,25.17,25.17,24.43,24.84,15200
AMPH,20170925,16.04,16.65,15.91,16.27,204100
AMRK,20170925,16.57,16.59,16.26,16.45,15500
AMRN,20170925,3.35,3.48,3.35,3.43,3018800
AMRS,20170925,3.49,3.55,3.15,3.21,515800
AMSC,20170925,4.14,4.3,4,4.02,120700
AMSF,20170925,57.1,57.25,56.325,56.55,86800
AMSWA,20170925,10.78,11.08,10.74,11.01,85100
AMTX,20170925,0.9,0.97,0.87,0.87,24300
AMWD,20170925,92.7,92.85,91.2,91.95,62600
AMZN,20170925,949.31,949.42,932.89,939.79,5123900
ANAB,20170925,33.8,34.6,33.57,34.01,247500
ANAT,20170925,117.62,117.75,116.04,116.65,27700
